gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
SLC25A11	-2.84852886359426	0	0.055	0.104783325848178	1	46	218
GNAI1	2.84835817028977	0.109	0.028	0.0109551526455214	1	46	218
POT1-AS1	2.84503329452055	0.065	0.009	0.011886776158938	1	46	218
RANBP17	-2.84020172419862	0	0.05	0.121189676931753	1	46	218
MCM6	-2.83829363472771	0	0.055	0.104783325848178	1	46	218
PDIA5	-2.83002650250096	0	0.06	0.0906811040278476	1	46	218
GIPR	2.82757421285146	0.087	0.014	0.00501570711781401	1	46	218
DIS3L	-2.82497553525933	0	0.05	0.121189676931753	1	46	218
PARP12	-2.82309643777794	0	0.05	0.121189676931753	1	46	218
ENSG00000284052	2.82132227645502	0.087	0.018	0.0134214416809663	1	46	218
METTL7A	2.81991918162497	0.065	0.009	0.011886776158938	1	46	218
PSME3	-2.8105126499432	0	0.05	0.121189676931753	1	46	218
CIT	-2.8065288869103	0.022	0.101	0.0803575230860405	1	46	218
ZRANB1	-2.80489195947049	0.022	0.202	0.00363676807509099	1	46	218
KIF2C	-2.80306913640299	0	0.069	0.0680420945785692	1	46	218
ENSG00000280441	-2.80206839231831	0	0.06	0.0906811040278476	1	46	218
YARS2	-2.80061729116685	0	0.05	0.121189676931753	1	46	218
SLC1A3-AS1	2.79929961976615	0.065	0.005	0.00242120173642467	1	46	218
ABHD12	-2.79908012349302	0.022	0.101	0.078865977626681	1	46	218
R3HDM4	-2.7980879990386	0.022	0.151	0.0171174884079773	1	46	218
PPAT	-2.79703064680003	0	0.055	0.104783325848178	1	46	218
SLC25A12	-2.78951816060187	0.043	0.161	0.0315990628091376	1	46	218
ABCC6	2.78600930595727	0.065	0.014	0.0316806572202282	1	46	218
ZNF670	-2.78361428860866	0	0.055	0.104783325848178	1	46	218
HMMR	-2.78117972720762	0	0.064	0.0785306874974558	1	46	218
KAZN	2.77368008877114	0.109	0.018	0.00212448195912862	1	46	218
MUL1	2.76882010897822	0.109	0.018	0.00212448195912862	1	46	218
CDC7	-2.76650903070116	0	0.06	0.0906811040278476	1	46	218
TTI1	-2.76106666593656	0	0.064	0.0785306874974558	1	46	218
SPEN-AS1	2.75891295159559	0.065	0.009	0.0115867011950609	1	46	218
EIF2B4	-2.75642219597479	0	0.055	0.104783325848178	1	46	218
CPSF4	-2.75501824936063	0	0.05	0.121189676931753	1	46	218
INTS5	2.74966383191807	0.065	0.014	0.0330106395918823	1	46	218
ENSG00000263657	2.74824497296195	0.065	0.014	0.0336933647895771	1	46	218
ENSG00000262580	2.74813356279352	0.065	0.009	0.0112933671059867	1	46	218
ADA2	2.74366527848302	0.261	0.073	7.18299215557401e-05	1	46	218
ZNF337	-2.74048154323445	0	0.06	0.0906811040278476	1	46	218
KLHDC4	-2.73527098747926	0	0.055	0.104783325848178	1	46	218
CRIP1	-2.73207147359466	0	0.064	0.0785306874974558	1	46	218
FAM219A	-2.71930698243353	0.022	0.096	0.0911967152680466	1	46	218
PPP2R5B	2.71782173144234	0.065	0.009	0.0115867011950609	1	46	218
CHEK1	-2.71267867243648	0	0.073	0.0589743156126568	1	46	218
LARS1	-2.71109025402807	0.043	0.225	0.00407004376901109	1	46	218
ENSG00000258891	2.70702064939033	0.087	0.023	0.027312562604451	1	46	218
ENSG00000254288	2.70676643042174	0.065	0.009	0.0115867011950609	1	46	218
MAOA	2.70492697576311	0.065	0.014	0.0330106395918823	1	46	218
ZNF382	2.70221561258205	0.087	0.023	0.0277883267642944	1	46	218
MELK	-2.70189331603808	0.022	0.124	0.0398165837205139	1	46	218
ILF2	2.70091635099969	0.174	0.06	0.0050215346292661	1	46	218
CINP	-2.69820402351099	0.022	0.087	0.119646248381883	1	46	218
SH3BP5L	-2.69180416593334	0	0.05	0.121189676931753	1	46	218
ORC1	-2.69115023463805	0	0.055	0.104783325848178	1	46	218
NOL4L	2.68926577930089	0.087	0.023	0.027312562604451	1	46	218
DEPDC1B	-2.68715932323531	0.022	0.092	0.102539293568799	1	46	218
TMEM101	-2.6865560391107	0	0.055	0.104783325848178	1	46	218
RUVBL2	-2.68639054966839	0	0.06	0.0906811040278476	1	46	218
SLC37A2	-2.68447571656286	0	0.06	0.0906811040278476	1	46	218
ZNF506	-2.68360528713154	0.022	0.101	0.078865977626681	1	46	218
SPNS1	2.68313755931296	0.087	0.014	0.00513584052464351	1	46	218
ANKRD26	-2.68131750174925	0.022	0.115	0.05390198762331	1	46	218
NCLN	-2.67627564868671	0.022	0.11	0.058366371071262	1	46	218
ENSG00000236911	2.66596085626274	0.152	0.041	0.00345803679321241	1	46	218
IFFO2	-2.65867764728415	0	0.05	0.121189676931753	1	46	218
FBXO38-DT	2.65592228718797	0.13	0.028	0.00205426981343338	1	46	218
