"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"STAT4",1.33827330153984e-36,1.52177624562443,0.238,0.105,2.88732464807221e-32
"ANO5",1.59632422338636e-36,-2.71451586707535,0.048,0.17,3.44406951195606e-32
"PBX3",1.80118622106639e-36,-0.583137116031594,0.609,0.773,3.88605927195073e-32
"HCK",1.93740860718265e-36,-0.877206127071895,0.271,0.447,4.17995906999658e-32
"MARCKS",2.07813472350985e-36,-1.17958413472262,0.296,0.438,4.48357566597251e-32
"CLMP",4.07222023513634e-36,4.93986183987686,0.064,0.003,8.78581515730665e-32
"ME1",4.40237649457963e-36,-1.3082525139634,0.172,0.331,9.49812728705554e-32
"MTFR1L",7.75991117868173e-36,7.48502333254004,0.053,0,1.67420083680058e-31
"EFNA5",7.85983435260222e-36,4.31371710069937,0.068,0.005,1.69575926157393e-31
"TMEM144",7.9798525830756e-36,-1.38825887042566,0.135,0.287,1.72165319479856e-31
"ASPH",9.38264968917993e-36,-0.723771953825804,0.38,0.569,2.02430667044057e-31
"TPT1",9.40753970875571e-36,-0.559513256669368,0.964,0.944,2.02967669216404e-31
"MMP8",1.15773166921453e-35,2.55249954568173,0.133,0.036,2.49780607633035e-31
"MYO1B",1.67147782731234e-35,4.0390539737093,0.095,0.017,3.60621341242637e-31
"LENG8",1.75121315663469e-35,-7.28502106775679,0,0.082,3.77824238543935e-31
"TSC2",1.81974907752428e-35,7.45855112117885,0.052,0,3.92610863475864e-31
"FPR3",2.24962648760322e-35,-1.33872369094884,0.143,0.294,4.85356914700395e-31
"CCL8",2.3070048515402e-35,-1.21753481327702,0.066,0.2,4.97736296719799e-31
"PLOD2",3.39488933459948e-35,4.03146828023941,0.086,0.013,7.32447373939838e-31
"LINC-PINT",3.47719416631314e-35,0.64926551029785,0.721,0.578,7.5020464138206e-31
"KANSL2",3.49332341447682e-35,-7.32424237755451,0,0.081,7.53684526673373e-31
"COL6A1",4.05702642234414e-35,5.27789971314348,0.086,0.013,8.75303450620748e-31
"SERPINB7",4.29151046169275e-35,8.51744481023242,0.051,0,9.25893382110211e-31
"RBPJ",4.85434649139217e-35,-0.939888584927171,0.818,0.874,1.04732525551786e-30
"DMAC1",4.95960226487459e-35,-7.38379922223496,0,0.081,1.07003418864669e-30
"MYL9",7.15487188782386e-35,4.15804200992639,0.074,0.008,1.543663609798e-30
"RPL27A",9.63503288177803e-35,-0.745011868933931,0.407,0.587,2.07875834424361e-30
"CAMK2N1",1.00533419434351e-34,8.0435136219,0.051,0,2.16900852429613e-30
"FNDC3A",1.12655559121626e-34,0.815806615972792,0.583,0.434,2.43054368804909e-30
"SNX2",1.58573254783432e-34,-0.573857279088045,0.441,0.637,3.42121797195255e-30
"CCL3",1.92676613033519e-34,-1.865482176243,0.082,0.217,4.15699792619817e-30
"CHAMP1",1.94260784762431e-34,-7.34073050034308,0,0.08,4.19117643124944e-30
"STK17B",2.25259058414376e-34,0.568170420122676,0.57,0.374,4.85996418529015e-30
"PSG4",2.35715839123292e-34,8.28109244705113,0.05,0,5.08556922908502e-30
"PLXND1",2.89723803424283e-34,-1.23365514822849,0.14,0.291,6.2507910588789e-30
"SNX12",3.81590657954485e-34,-7.2447036125693,0,0.079,8.23281844536801e-30
"TET3",5.79074878932226e-34,-0.920491649566054,0.228,0.398,1.24935405129628e-29
"TRIB1",7.60663630768841e-34,-7.31314466867118,0,0.078,1.64113178338378e-29
"ARHGEF3",8.66834411838383e-34,-0.751265001679735,0.348,0.529,1.87019524354131e-29
"UPP1",1.07900582184448e-33,1.09637059088275,0.403,0.258,2.32795506062946e-29
"ALKBH4",1.28794422251104e-33,7.3901641461986,0.049,0,2.77873966006756e-29
"CHD9",1.35737392709884e-33,-0.650237531589748,0.394,0.58,2.92853424771575e-29
"IDH1",1.46527891708158e-33,-0.885362814085677,0.262,0.43,3.1613392636035e-29
"ARRB1",1.50862190063422e-33,-0.873839572279971,0.263,0.43,3.25485175061832e-29
"STC2",1.94948538719229e-33,4.41987065301479,0.063,0.004,4.20601472286737e-29
"PLXNC1",2.55259655688522e-33,-0.935482774188935,0.211,0.375,5.50722707147986e-29
"HMGB3",2.6737466471451e-33,1.61149377508751,0.21,0.09,5.76860839121555e-29
"ABCB5",2.70669092408571e-33,-4.62153960790484,0.006,0.09,5.83968566871491e-29
"SS18L2",2.96481190471507e-33,-7.2447036125693,0,0.077,6.39658168442277e-29
"ENSG00000249001",3.50228286764568e-33,-3.74564378234821,0.012,0.102,7.55617528694556e-29
"JAZF1",3.9828893632549e-33,-0.708142100997405,0.369,0.55,8.59308380122244e-29
"EXOC4",4.74489303907885e-33,-0.459124131328892,0.713,0.849,1.02371067318126e-28
"MS4A4E",5.22534844781827e-33,-1.92860459648413,0.051,0.169,1.12736892761679e-28
"FNIP2",5.50580202908304e-33,-1.08272840960678,0.233,0.389,1.18787678777466e-28
"DNPH1",5.89453944266316e-33,-7.33525537027692,0,0.076,1.27174688475458e-28
"GM2A",6.37724871885015e-33,-1.31125860659109,0.23,0.372,1.37589141109192e-28
"COL1A2",7.07813508957139e-33,6.43898885480033,0.059,0.003,1.52710764557503e-28
"COL12A1",7.08846904713683e-33,8.0435136219,0.048,0,1.52933719691977e-28
"ZNF124",7.55564914828393e-33,-1.30601429488698,0.121,0.264,1.63013130374226e-28
"LILRA5",8.48494306288975e-33,2.17054004981384,0.13,0.038,1.83062646581846e-28
"GASK1B",8.92353875834395e-33,-1.00528759898123,0.199,0.358,1.92525348711271e-28
"LINC01283",1.0027642673492e-32,-4.5251550714805,0.004,0.085,2.1634639068059e-28
"HTRA4",1.15859409885216e-32,-7.26787993493539,0,0.076,2.49966676827354e-28
"TPD52",1.19978199675346e-32,-1.07797811875823,0.13,0.282,2.58852965799559e-28
"VAMP8",1.27529867233908e-32,-0.956031828475615,0.233,0.396,2.75145688557156e-28
"SPAG4",1.6499912978657e-32,7.21145825921407,0.048,0,3.55985622514524e-28
"CDH13",1.65996284977837e-32,8.45855112117885,0.048,0,3.58136984839683e-28
"S100A8",1.75457974006802e-32,-0.677277145177229,0.698,0.799,3.78550578919676e-28
"LGALS3",1.99693875775084e-32,-0.700619623117211,0.352,0.518,4.30839536984745e-28
"MT1F",2.15183299788487e-32,-1.32827927348738,0.122,0.263,4.6425796929366e-28
"HERC5",2.35724796458244e-32,1.69585821652658,0.186,0.075,5.08576248358662e-28
"MEF2A",2.65523458244179e-32,-0.583661766149283,0.423,0.607,5.72866861161816e-28
"CASP5",2.84833047703039e-32,-2.16611380357604,0.04,0.15,6.14527300419307e-28
"CD59",2.87265217818699e-32,-1.00273700915575,0.344,0.487,6.19774707443843e-28
"TGM2",3.67540904135105e-32,2.37706408440412,0.092,0.018,7.9296950067149e-28
"LYN",3.78918751700006e-32,-0.484128963758978,0.606,0.789,8.17517206792762e-28
"CCN1",3.88392186200521e-32,8.78581266036925,0.047,0,8.37956141727624e-28
"ZFP36L2",4.05430960166968e-32,0.978093305783522,0.417,0.272,8.74717296560234e-28
"SLIT2",4.4517853556391e-32,5.4610933157413,0.065,0.006,9.60472690479136e-28
"CAPZB",5.1203841398524e-32,-0.465627648596893,0.49,0.691,1.10472287817316e-27
"DTNA",5.17501165878955e-32,-1.37313073209386,0.182,0.325,1.11650876538385e-27
"TMEM123",7.35885682109939e-32,0.610681039382529,0.608,0.455,1.58767335915219e-27
"MAMLD1",7.90067700077619e-32,2.09539374480215,0.124,0.035,1.70457106291746e-27
"SLC31A1",8.83608995523759e-32,-1.33614624664354,0.129,0.269,1.90638640784251e-27
"EIF2S2",8.87355852589755e-32,0.814396239588565,0.561,0.419,1.9144702519624e-27
"MEG8",9.07979527655273e-32,8.21936345729942,0.046,0,1.95896583091625e-27
"TBX3",1.03365410734244e-31,3.99828436790701,0.061,0.005,2.23010873659131e-27
"MX1",1.10159550694871e-31,1.29568087727049,0.328,0.194,2.37669230624183e-27
"TRIO",1.11502886371046e-31,-0.691447724220667,0.49,0.647,2.40567477345532e-27
"DEK",1.16006950448938e-31,0.613929795037174,0.576,0.416,2.50284995593583e-27
"FNDC3B",1.18292184656238e-31,-0.611278045555877,0.865,0.899,2.55215388395833e-27
"DISC1",1.2149548048314e-31,-0.984709206787305,0.244,0.401,2.62126499142375e-27
"ARSB",1.45822679591321e-31,-1.10711406868301,0.173,0.326,3.14612431218276e-27
"CMTM7",1.76225586888915e-31,-0.767427911736322,0.292,0.462,3.80206703712835e-27
"ABI3BP",2.06859443590529e-31,5.29661891049007,0.072,0.01,4.46299249546567e-27
"CCBE1",2.12316161950804e-31,8.36899953620055,0.046,0,4.5807211940886e-27
"ADM",2.88619490758925e-31,1.76891696768087,0.213,0.096,6.22696551312381e-27
"DOCK10",3.19226861151343e-31,-0.505322143769919,0.628,0.781,6.88731952934022e-27
"TET2",3.87169970321061e-31,-0.596113007605259,0.493,0.67,8.3531921096769e-27
"STK33",4.13065041705199e-31,-2.13427962287565,0.034,0.137,8.91187827478967e-27
"KCNJ5",4.82171593979767e-31,-7.141826431929,0,0.072,1.04028521401135e-26
"SNHG15",4.95056833318936e-31,7.43158407357858,0.045,0,1.0680851178856e-26
"SRSF11",5.34477966928573e-31,0.694726237308561,0.608,0.469,1.1531362136484e-26
"CYRIB",6.19725928739561e-31,-0.410690213296913,0.616,0.803,1.3370586912556e-26
"CLK3",6.72097983344096e-31,-7.0578876134291,0,0.071,1.45005139906489e-26
"SAMHD1",7.55467740834139e-31,-0.52958187777947,0.466,0.66,1.62992165084966e-26
"WWOX",8.17875883159356e-31,-0.715698626777611,0.35,0.532,1.76456721791631e-26
"TPI1",9.23744692879331e-31,0.570269966634236,0.692,0.546,1.99297917488716e-26
"NCKIPSD",1.15506718972414e-30,7.21145825921407,0.045,0,2.49205746182983e-26
"CYTH2",1.1552952495668e-30,7.21145825921407,0.045,0,2.49254950094036e-26
"MEG3",1.15904678194334e-30,8.0787030503623,0.045,0,2.50064343204275e-26
"ADAMTS1",1.15995324202551e-30,9.21145825921407,0.045,0,2.50259911967004e-26
"NFIL3",1.20075668209771e-30,1.80319929256629,0.145,0.049,2.59063254162582e-26
"SLC39A11",1.22286771093476e-30,-0.613752710895064,0.524,0.691,2.63833708634174e-26
"SESN3",1.27513661376461e-30,-0.764336646099253,0.207,0.374,2.75110724419715e-26
"TMEM117",2.27539612647392e-30,-0.971749227969852,0.196,0.35,4.90916714286749e-26
"EXOSC6",2.70152974994148e-30,7.28862611973654,0.044,0,5.82855043549875e-26
"POU2F2",3.02068159844876e-30,-1.15983438107976,0.11,0.248,6.51712054865319e-26
"FBXO32",3.0974505599097e-30,1.88940913794009,0.129,0.04,6.68274958300517e-26
"DIAPH2",3.24473732900299e-30,-0.45846664410151,0.602,0.778,7.00052078732396e-26
"CAMK1D",3.35368648025053e-30,-0.625712033182566,0.291,0.467,7.23557858114053e-26
"SERPINB2",4.17544624503365e-30,3.00415852429139,0.117,0.034,9.0085252736601e-26
"RASAL2",4.87801547638889e-30,-0.77281425142738,0.347,0.513,1.0524318390309e-25
"CCDC80",5.01074209631487e-30,2.79112646026572,0.093,0.021,1.08106760727993e-25
"PFKFB2",5.130857958082e-30,-7.08423894037605,0,0.069,1.10698260445619e-25
"INO80E",6.3061845018517e-30,7.22722557507239,0.044,0,1.36055930627451e-25
"TNFRSF1B",8.11890162942775e-30,0.887410633735636,0.499,0.373,1.75165302654904e-25
"CLDN11",8.66294214783955e-30,5.16998162323792,0.06,0.006,1.86902976839638e-25
"FLRT2",9.60464714530237e-30,3.54160686090641,0.062,0.006,2.07220262159899e-25
"PRR5L",1.19495542373711e-29,-2.14068551052443,0.022,0.115,2.57811632671281e-25
"PSAP",1.4963040640286e-29,-0.890403586348362,0.786,0.838,3.2282760181417e-25
"DNER",1.64486412088506e-29,4.2692607948696,0.064,0.008,3.54879434080953e-25
"CST3",1.74064052527501e-29,-1.03470712988799,0.663,0.722,3.75543193328083e-25
"SCFD2",2.05648061566377e-29,-1.02413365987723,0.169,0.316,4.43685692829459e-25
"MAP3K8",2.59147370213928e-29,-1.16623276911094,0.143,0.281,5.5911045123655e-25
"ANKRD12",2.6878825854195e-29,0.468241829595999,0.893,0.884,5.79910667804258e-25
"ZNF559",2.76868106995209e-29,-7.04452923057408,0,0.068,5.97342940842163e-25
"IFI44L",2.90350666676941e-29,1.62175242122876,0.195,0.087,6.26431563355501e-25
"ENSG00000264000",3.43599664297888e-29,7.14660711486411,0.043,0,7.41316275722692e-25
"C12orf76",3.43883650574101e-29,7.19551671534505,0.043,0,7.41928976113622e-25
"OSMR",3.4446700253913e-29,7.64617812435462,0.043,0,7.43187557978173e-25
"ACKR3",3.44517390140411e-29,7.80169570197591,0.043,0,7.43296269227937e-25
"RAB3B",3.44631806541982e-29,7.71489087443863,0.043,0,7.43543122614325e-25
"FGF5",3.44701473926863e-29,8.10454305529756,0.043,0,7.43693429997207e-25
"PDK4",4.18190765182185e-29,1.81914083643531,0.122,0.037,9.02246575880565e-25
"MIR3142HG",4.50995424317169e-29,-2.31886859433698,0.064,0.175,9.73022627964293e-25
"STEAP1B",4.79270640415566e-29,-1.31877377010438,0.195,0.333,1.03402640669658e-24
"PYHIN1",4.88919219149754e-29,-1.76468272442967,0.032,0.13,1.05484321531559e-24
"RNF130",5.2108773995719e-29,-0.531198154283286,0.516,0.684,1.12424679895764e-24
"ENSG00000226149",7.81686637953032e-29,-1.55983549773913,0.155,0.284,1.68648892138367e-24
"PLIN2",7.90617682946519e-29,0.817245794732538,0.367,0.232,1.70575765095711e-24
"LOX",8.04750716571114e-29,8.43158407357858,0.042,0,1.73624967100218e-24
"FAP",9.41195476739953e-29,6.23764219101773,0.044,0.001,2.03062924106645e-24
"LRCH4",1.06629257751792e-28,-7.0578876134291,0,0.066,2.30052623599491e-24
"PRCP",1.14244877101463e-28,-1.00881230504004,0.22,0.363,2.46483322346407e-24
"TCF12",1.46209712873492e-28,-0.441432221562063,0.657,0.808,3.1544745552456e-24
"MYL12A",1.77079880841443e-28,0.590174563202781,0.615,0.465,3.82049842915413e-24
"TARS2",1.87073884614528e-28,7.06121562363346,0.041,0,4.03611906055845e-24
"OASL",2.35138571556867e-28,1.90396226950121,0.098,0.024,5.07311468133941e-24
"MAFF",2.67851874591008e-28,2.90719701310051,0.068,0.01,5.77890419430099e-24
"HIRA",2.91633810040467e-28,-6.98283690816784,0,0.065,6.29199945162308e-24
"LYST",3.4440395252184e-28,-0.792860917038194,0.341,0.494,7.43051527565871e-24
"HLA-B",3.98393762956037e-28,0.443917100142583,0.862,0.745,8.5953454357765e-24
"BRAT1",4.36293764282954e-28,7.02559171390274,0.041,0,9.41303796440473e-24
"DGCR6L",4.36438331741588e-28,7.09598104179414,0.041,0,9.41615700732476e-24
"RASGRP4",4.36506298803275e-28,7.09598104179414,0.041,0,9.41762339668067e-24
"NTM",4.37670050728599e-28,7.96105146170803,0.041,0,9.44273134446952e-24
"PLS3",4.65844775396922e-28,3.92605604035183,0.059,0.006,1.00506010291886e-23
"RUNX1",4.96949812897536e-28,-0.514310131054064,0.634,0.783,1.07216922132643e-23
"COL5A1",5.10971280583035e-28,5.83294663596035,0.044,0.001,1.1024205378579e-23
"VPS13C",5.19548548589812e-28,-0.378622432477438,0.494,0.695,1.12092599358252e-23
"MIR34AHG",5.75946422045746e-28,-1.29485136279803,0.119,0.246,1.2426044055637e-23
"GNPTAB",5.81199638400644e-28,-0.691750941360606,0.31,0.471,1.25393821984939e-23
"LRMDA",7.15590795913937e-28,-0.559261702470634,0.789,0.863,1.54388714218432e-23
"FOSL2",7.18091672790748e-28,1.26820340198315,0.213,0.1,1.54928278404604e-23
"MRPS6",8.44690787546562e-28,1.01005734902644,0.331,0.199,1.82242037413171e-23
"EIF1",9.61644128016384e-28,0.563863576447947,0.757,0.634,2.07474720619535e-23
"PIK3R1",9.84847746511658e-28,-0.485179888767161,0.419,0.607,2.1248090130989e-23
"MAD2L1BP",1.01775083666189e-27,7.06121562363346,0.04,0,2.19579743009803e-23
"HIPK3",1.07719875486353e-27,-0.499703976639313,0.442,0.628,2.32405631361806e-23
"HLA-DQA1",1.3839837814617e-27,-1.19052609788561,0.233,0.366,2.98594500850362e-23
"ARHGAP26",1.41643072498991e-27,-0.405909689165504,0.598,0.758,3.05594928916573e-23
"OSBPL3",1.48766717749251e-27,-1.09372927588212,0.2,0.339,3.20964193544008e-23
"MAN2C1",1.55686582846768e-27,-6.8887934182527,0,0.064,3.35893802491901e-23
"FGD2",1.7160778073082e-27,-1.86937571432996,0.039,0.136,3.70243786926745e-23
"FSTL1",1.96402268269087e-27,3.95159113245896,0.072,0.012,4.23737893790555e-23
"CERS6",2.01047424656348e-27,-0.567918306773576,0.38,0.549,4.33759818696071e-23
"SCPEP1",2.08664637301542e-27,-1.11919504074307,0.116,0.245,4.50193954978076e-23
"FARP1",2.10710676274296e-27,-1.91594502451267,0.043,0.141,4.54608284061794e-23
"WDR45",2.37371819113494e-27,7.17939704998178,0.04,0,5.12129699737363e-23
"DUXAP8",2.37403013154682e-27,7.11305455515308,0.04,0,5.12197000881226e-23
"TBL1X",2.9657713350934e-27,1.11840374736853,0.374,0.248,6.39865165546401e-23
"LY6E",3.77164379362051e-27,1.08529796002701,0.324,0.198,8.13732148473625e-23
"DNAH14",3.78012119693991e-27,-1.58173859984687,0.059,0.166,8.15561148239787e-23
"CAPG",3.93716803172778e-27,-0.901147105903573,0.294,0.426,8.49444002845268e-23
"RTN1",4.7924249264573e-27,-1.41393598943226,0.081,0.196,1.03396567788316e-22
"HMGB2",4.92746366203247e-27,0.744958233377039,0.399,0.259,1.0631002850835e-22
"DPYD",5.18210515419454e-27,-0.414583573734001,0.817,0.901,1.11803918701747e-22
"LGMN",5.46463865505722e-27,-2.49355307409467,0.032,0.123,1.17899578982859e-22
"SNX21",5.52925562929457e-27,7.00744436719248,0.039,0,1.1929369020203e-22
"BCL2L1",5.55554225592282e-27,-1.0443044692083,0.184,0.32,1.19860824171535e-22
"YAP1",5.70205364537704e-27,5.20616395954456,0.045,0.002,1.2302180739901e-22
"YWHAZ",5.8194486574795e-27,0.465374154723962,0.733,0.637,1.2555460478512e-22
"HLA-DQB1",6.23693772464247e-27,-1.07226151626113,0.3,0.423,1.34561931409161e-22
"FLI1",6.79362336543399e-27,-0.47982930261714,0.452,0.628,1.46572424109238e-22
"PTPRE",6.91169656730434e-27,0.795528784398397,0.548,0.435,1.49119853439591e-22
"SCARB1",7.30970960274362e-27,-1.46836904538892,0.072,0.184,1.57706984679194e-22
"IPCEF1",7.88733222360008e-27,-1.44159932819266,0.077,0.191,1.70169192724172e-22
"ITGB2-AS1",8.37324967213357e-27,-6.98283690816784,0,0.062,1.80652861676282e-22
"ARPC1B",1.00799605030805e-26,-0.472859574222406,0.694,0.775,2.17475147853961e-22
"MDK",1.07448032257635e-26,4.09598104179414,0.05,0.004,2.31819129595848e-22
"NAV3",1.11812723404202e-26,-1.5653902410852,0.151,0.276,2.41235950744565e-22
"FCGR2C",1.51183434204859e-26,-1.04401296825299,0.274,0.403,3.26178259296984e-22
"ARHGAP29",1.52033115960143e-26,4.9641911692386,0.043,0.001,3.28011447684008e-22
"DENND1C",1.62770475470314e-26,-6.918388200441,0,0.061,3.51177300827203e-22
"ZBED3-AS1",1.65738358757397e-26,-1.51872880232107,0.07,0.179,3.57580509019084e-22
"IRF7",1.66888805468083e-26,1.70884385812106,0.126,0.043,3.60062597797389e-22
"IFITM2",1.87919153810553e-26,1.21765140127476,0.247,0.132,4.05435574346267e-22
"EYA4",2.10300606725141e-26,4.54801274855518,0.047,0.003,4.53723559009492e-22
"AKAP9",2.26266937036279e-26,-0.482057713569078,0.39,0.57,4.88170916655773e-22
"AHRR",2.47233245439811e-26,0.962044165842955,0.366,0.234,5.33405727036393e-22
"KMT2E",2.86981314800404e-26,0.551770996495065,0.709,0.598,6.19162186681871e-22
"LINC02542",2.88291210240895e-26,-2.37879854117659,0.022,0.105,6.21988286094732e-22
"ZNF688",3.00209294304541e-26,6.98906583787763,0.038,0,6.47701552462048e-22
"SLC25A38",3.00597116686865e-26,7.25825247069302,0.038,0,6.48538279251912e-22
"PLAUR",3.54930341608067e-26,1.0830691361649,0.383,0.261,7.65762212019404e-22
"ADAMTSL1",4.71389139605148e-26,-2.93192495477575,0.021,0.102,1.01702206869811e-21
"IPP",6.98865945637963e-26,6.91311698464433,0.037,0,1.50780327771391e-21
"PFN2",6.99879151949534e-26,7.30357646120251,0.037,0,1.50998927033112e-21
"THY1",7.00238510688349e-26,7.37608896098687,0.037,0,1.51076458681011e-21
"S100A16",7.0031808866501e-26,7.44513060541653,0.037,0,1.51093627629476e-21
"HAS2",7.00757987940644e-26,8.6105542146239,0.037,0,1.51188535898194e-21
"BRI3",7.39504917139462e-26,-0.54503808014085,0.56,0.691,1.59548185872839e-21
"LNCAROD",7.67699047282737e-26,-1.48379501221168,0.142,0.265,1.65631069451251e-21
"SLC2A9",8.21218698045427e-26,-1.12740034939803,0.149,0.277,1.77177934103301e-21
"LTBP1",8.93896821105628e-26,3.63584823478781,0.062,0.009,1.92858239153539e-21
"PPT1",9.40064005791983e-26,-0.969021223818565,0.195,0.329,2.0281880924962e-21
"DBI",9.56808398830664e-26,-0.746357039695841,0.279,0.426,2.06431412047716e-21
"SHTN1",9.71553514571953e-26,-0.905033530498138,0.177,0.312,2.09612670768899e-21
"CD55",1.01261833202627e-25,0.952708432543894,0.369,0.241,2.18472405134668e-21
"MME",1.18034157793011e-25,3.98769510614421,0.149,0.062,2.5465869543842e-21
"THSD4",1.6422746267621e-25,5.46616430528872,0.043,0.002,3.54320750723924e-21
"TRAPPC6A",2.353214080641e-25,-6.88129888170578,0,0.058,5.07705937898296e-21
"ATP6V1B2",2.37814078346205e-25,-0.759567462040667,0.269,0.41,5.13083874031937e-21
"RAI14",3.74127343509239e-25,1.40850851627647,0.168,0.073,8.07179743621184e-21
"ZFPM2-AS1",3.79523343390951e-25,7.97045015971028,0.036,0,8.18821613365978e-21
"EPS8",3.82453211988627e-25,-1.09740504019479,0.192,0.32,8.25142804865463e-21
"DAPK1",3.82542291142301e-25,-0.928534188488177,0.256,0.388,8.25334993139514e-21
"PDSS1",4.7719873000218e-25,-1.25447706065647,0.116,0.236,1.0295562599797e-20
"ADAP2",5.26815360970062e-25,-1.20322697659314,0.128,0.248,1.13660414129291e-20
"VEGFA",5.41735421076746e-25,2.24162864019937,0.107,0.034,1.16879417097308e-20
"CELF2",5.85631795271525e-25,-0.351051879641903,0.614,0.791,1.26350059829831e-20
"TMCC3",6.21930524416642e-25,2.47354383565432,0.066,0.011,1.34181510642891e-20
"ACTR2",6.32716409332007e-25,-0.362977587917806,0.695,0.823,1.3650856531338e-20
"TSPO",6.44583937845044e-25,-0.723621740366257,0.343,0.477,1.39068984590068e-20
"FMNL2",8.60822182724015e-25,-1.18069077196357,0.19,0.317,1.85722385922706e-20
"C1orf109",8.81965735736152e-25,6.95159113245896,0.036,0,1.90284107485075e-20
"LOXL2",8.82643979125898e-25,7.19551671534505,0.036,0,1.90430438496413e-20
"CYTIP",9.57724228066411e-25,0.82395785273309,0.364,0.237,2.06629002205328e-20
"AXL",1.16402029449115e-24,4.43546750806581,0.039,0.001,2.51137378536465e-20
